province,district,year,tree_cover_loss_ha,co2_emissions
Sumatera Selatan,Muara Enim,2008,23632.002249421494,14901805.78488398
Sumatera Selatan,Muara Enim,2009,34346.9855515686,22421373.645914253
Sumatera Selatan,Muara Enim,2010,19313.32567469368,13283182.521742025
Sumatera Selatan,Muara Enim,2011,16144.058636961485,11268269.437841205
Sumatera Selatan,Muara Enim,2012,38805.22849276446,27807825.092405073
Sumatera Selatan,Muara Enim,2013,14440.446188687396,9547976.98949267
Sumatera Selatan,Muara Enim,2014,18116.091539959183,11496694.173337135
Sumatera Selatan,Muara Enim,2015,13779.460146777283,8979491.613829395
Sumatera Selatan,Muara Enim,2016,23968.955925206978,16398693.725699995
Sumatera Selatan,Muara Enim,2017,16030.748436100923,9082088.178805169
Sumatera Selatan,Muara Enim,2018,13078.961745204831,7226089.1348262
Sumatera Selatan,Muara Enim,2019,10679.91387270052,6405235.835240828
Sumatera Selatan,Muara Enim,2020,12545.862859743687,7417182.663938236
Sumatera Selatan,Muara Enim,2021,9043.662114900764,5380106.135841125
Sumatera Selatan,Muara Enim,2022,9571.257692631212,5911196.279578146
Sumatera Selatan,Muara Enim,2023,16266.958746070704,9335041.643383345
Sumatera Selatan,Muara Enim,2024,12845.001836615356,7310116.578262767
Sumatera Selatan,Muara Enim,2025,13160.938945085303,8019715.111777125
Sumatera Selatan,Musi Banyuasin,2001,13608.638675152872,6895064.045493442
Sumatera Selatan,Musi Banyuasin,2002,14057.696194749518,7498841.42102885
Sumatera Selatan,Musi Banyuasin,2003,5704.782325301878,2928718.383299283
Sumatera Selatan,Musi Banyuasin,2004,23330.506682309755,13311604.126642946
Sumatera Selatan,Musi Banyuasin,2005,19386.524839322356,14048289.462772232
Sumatera Selatan,Musi Banyuasin,2006,38165.9181028088,22502481.680523228
Sumatera Selatan,Musi Banyuasin,2007,48028.366752656875,50513863.15260548
Sumatera Selatan,Musi Banyuasin,2008,58894.30162188084,46804930.19663592
Sumatera Selatan,Musi Banyuasin,2009,43890.865118959635,38114634.801682845
Sumatera Selatan,Musi Banyuasin,2010,24003.11304256644,22540037.350361608
Sumatera Selatan,Musi Banyuasin,2011,28450.637846942067,26496069.396102633
Sumatera Selatan,Musi Banyuasin,2012,104543.72742616484,82278775.88422514
Sumatera Selatan,Musi Banyuasin,2013,29500.39487703395,23413172.38962329
Sumatera Selatan,Musi Banyuasin,2014,41429.239483402234,31828764.839311004
Sumatera Selatan,Musi Banyuasin,2015,34845.79781892175,31699999.025107197
Sumatera Selatan,Musi Banyuasin,2016,70088.59004785038,72749749.47604291
Sumatera Selatan,Musi Banyuasin,2017,18918.735282242695,13992918.552673783
Sumatera Selatan,Musi Banyuasin,2018,24748.13655535365,14812631.560268432
Sumatera Selatan,Musi Banyuasin,2019,14930.94841948263,9387969.985018775
Sumatera Selatan,Musi Banyuasin,2020,23489.58935816887,15731986.063982124
Sumatera Selatan,Musi Banyuasin,2021,16065.267783158271,10132220.82242986
Sumatera Selatan,Musi Banyuasin,2022,21158.71045597083,13099625.599792715
Sumatera Selatan,Musi Banyuasin,2023,32846.253851592206,19701417.40235398
Sumatera Selatan,Musi Banyuasin,2024,30557.588458407383,18889505.238408625
Sumatera Selatan,Musi Banyuasin,2025,25127.495703308246,15224168.95969548
Sumatera Selatan,Musi Rawas,2001,12199.458242148785,7344051.906539728
Sumatera Selatan,Musi Rawas,2002,8347.122997411465,5058326.8070843285
Sumatera Selatan,Musi Rawas,2003,2256.5346366361073,1420833.9333777777
Sumatera Selatan,Musi Rawas,2004,19922.84429694473,12486271.191168385
Sumatera Selatan,Musi Rawas,2005,10554.608044692635,7093016.397943082
Sumatera Selatan,Musi Rawas,2006,26532.5717983606,16785381.170035247
Sumatera Selatan,Musi Rawas,2007,6124.124536422616,3933151.8979081
Sumatera Selatan,Musi Rawas,2008,29659.11433836281,18788470.26899929
Sumatera Selatan,Musi Rawas,2009,21588.840794927142,15692612.34078124
Sumatera Selatan,Musi Rawas,2010,14474.01277834116,10933148.354241282
Sumatera Selatan,Musi Rawas,2011,14091.746751892388,11269146.784265311
Sumatera Selatan,Musi Rawas,2012,50364.11141716889,38568607.90363218
Sumatera Selatan,Musi Rawas,2013,14747.266006520613,10660053.661890583
Sumatera Selatan,Musi Rawas,2014,21941.760897262277,14321028.26667471
Sumatera Selatan,Musi Rawas,2015,16785.250344990003,10591174.3083274
Sumatera Selatan,Musi Rawas,2016,31291.839765089346,21555712.08802905
Sumatera Selatan,Musi Rawas,2017,16397.22176748032,9983419.027449356
Sumatera Selatan,Musi Rawas,2018,20456.894290641147,11994889.507586747
Sumatera Selatan,Musi Rawas,2019,17470.537552209396,9718145.795638464
Sumatera Selatan,Musi Rawas,2020,16500.83724750851,9524490.082829053
Sumatera Selatan,Musi Rawas,2021,14088.034785181257,7719845.1304246
Sumatera Selatan,Musi Rawas,2022,19332.936227643528,11988382.063268812
Sumatera Selatan,Musi Rawas,2023,33086.76585726663,20341192.70767681
Sumatera Selatan,Musi Rawas,2024,26603.231961345235,16847701.433030855
Sumatera Selatan,Musi Rawas,2025,23824.260033661707,15130273.531495932
Sumatera Selatan,Ogan Ilir,2001,934.0358802196021,339404.0688258165
Sumatera Selatan,Ogan Ilir,2002,1853.19222775344,671946.1162949364
Sumatera Selatan,Ogan Ilir,2003,1130.8528506988985,417847.36239755794
Sumatera Selatan,Ogan Ilir,2004,1708.1222740732849,676821.3153968656
Sumatera Selatan,Ogan Ilir,2005,2416.497050997648,950851.3179694291
Sumatera Selatan,Ogan Ilir,2006,2341.723233483135,936194.995714284
Sumatera Selatan,Ogan Ilir,2007,4486.053900605912,1752075.1028629849
Sumatera Selatan,Ogan Ilir,2008,2139.847313449145,834465.9626474193
Sumatera Selatan,Ogan Ilir,2009,4828.546235022263,2007160.2530511487
Sumatera Selatan,Ogan Ilir,2010,2294.0793600745633,988553.511678016
Sumatera Selatan,Ogan Ilir,2011,2084.956710973881,959549.0136011107
Sumatera Selatan,Ogan Ilir,2012,6459.749644366772,2809995.732475831
Sumatera Selatan,Ogan Ilir,2013,1378.859272903094,600443.6491548353
Sumatera Selatan,Ogan Ilir,2014,3037.177596005077,1416325.8248907328
Sumatera Selatan,Ogan Ilir,2015,2448.6253475093217,1217496.6364204949
Sumatera Selatan,Ogan Ilir,2016,3237.085417317468,1497869.2635650109
Sumatera Selatan,Ogan Ilir,2017,4256.218267386779,2018968.4013517532
Sumatera Selatan,Ogan Ilir,2018,2901.246957594389,1476742.1392071808
Sumatera Selatan,Ogan Ilir,2019,2124.295310752521,1000469.3671490756
Sumatera Selatan,Ogan Ilir,2020,1732.756634552183,898822.4647995639
Sumatera Selatan,Ogan Ilir,2021,1678.2359230967177,821762.3680556776
Sumatera Selatan,Ogan Ilir,2022,1389.496470164802,711239.6746612305
Sumatera Selatan,Ogan Ilir,2023,2653.802464020018,1224778.26641989
Sumatera Selatan,Ogan Ilir,2024,2438.262724629247,1240506.9946465937
Sumatera Selatan,Ogan Ilir,2025,3025.229541581752,1439573.958169521
Sumatera Selatan,Ogan Komering Ilir,2001,2882.1214250045286,1469032.733880265
Sumatera Selatan,Ogan Komering Ilir,2002,13503.622689493084,18760822.13731248
Sumatera Selatan,Ogan Komering Ilir,2003,5243.620166808933,5954959.0537411375
Sumatera Selatan,Ogan Komering Ilir,2004,12641.294550790164,13679882.61660114
Sumatera Selatan,Ogan Komering Ilir,2005,18514.440480059304,24001385.114367895
Sumatera Selatan,Ogan Komering Ilir,2006,41660.37202201345,68896282.9019945
Sumatera Selatan,Ogan Komering Ilir,2007,50166.92796517202,77096815.99312706
Sumatera Selatan,Ogan Komering Ilir,2008,35912.318303219174,52269849.489705935
Sumatera Selatan,Ogan Komering Ilir,2009,45255.471086517755,44340406.77329844
Sumatera Selatan,Ogan Komering Ilir,2010,27316.060169949546,34393149.2346352
Sumatera Selatan,Ogan Komering Ilir,2011,22831.099029399775,26089090.691183925
Sumatera Selatan,Ogan Komering Ilir,2012,64714.78049206445,67243223.36018863
Sumatera Selatan,Ogan Komering Ilir,2013,16064.962972596752,19349138.259875335
Sumatera Selatan,Ogan Komering Ilir,2014,32289.372940874706,27774758.710173145
Sumatera Selatan,Ogan Komering Ilir,2015,55896.607561583725,58598229.969703585
Sumatera Selatan,Ogan Komering Ilir,2016,88206.18359324118,104612750.95351864
Sumatera Selatan,Ogan Komering Ilir,2017,33982.95992009916,37530071.42289227
Sumatera Selatan,Ogan Komering Ilir,2018,27131.663396954325,22508809.214558862
Sumatera Selatan,Ogan Komering Ilir,2019,25806.69139300451,20049508.47190296
Sumatera Selatan,Ogan Komering Ilir,2020,27747.922484846735,18840573.626319505
Sumatera Selatan,Ogan Komering Ilir,2021,16851.683811597635,13463322.020398265
Sumatera Selatan,Ogan Komering Ilir,2022,16305.118406950653,9438554.751351424
Sumatera Selatan,Ogan Komering Ilir,2023,20359.344345629048,11307494.153159628
Sumatera Selatan,Ogan Komering Ilir,2024,24981.35108566916,11956320.872704525
Sumatera Selatan,Ogan Komering Ilir,2025,25828.337687250285,14286422.309330337
Sumatera Selatan,Ogan Komering Ulu,2001,3550.061294107888,1723219.9216327365
Sumatera Selatan,Ogan Komering Ulu,2002,4355.420809948535,2190216.2445998024
Sumatera Selatan,Ogan Komering Ulu,2003,2914.570324795977,1522192.8897992861
Sumatera Selatan,Ogan Komering Ulu,2004,4714.872715308849,2366439.2864191416
Sumatera Selatan,Ogan Komering Ulu,2005,5319.322954640876,2578473.648109718
Sumatera Selatan,Ogan Komering Ulu,2006,9279.10414428335,4477279.772106685
Sumatera Selatan,Ogan Komering Ulu,2007,6624.586333851303,3501358.782876176
Sumatera Selatan,Ogan Komering Ulu,2008,5127.635058774693,2782778.803993704
