province,district,total_loss,mean_loss,max_loss,std_loss,trend_slope,pct_recent,mean_loss_scaled,max_loss_scaled,std_loss_scaled,trend_slope_scaled,pct_recent_scaled
Sumatera Selatan,Pagar Alam,5129.183845276397,205.16735381105588,382.0204049522957,109.16155499424302,11.017432171839054,63.130784665366726,-0.6302441145937168,-0.5934336052213753,-0.5744568559322843,0.10362833757779098,1.3768884638680619
Sumatera Selatan,Palembang,3430.212668357237,137.20850673428947,294.03158134454856,79.40242821493725,5.961262068473332,59.68278283380081,-0.6416033152877811,-0.5986095316124427,-0.5821044970395034,0.07933737655440087,1.1082269211674838
Sumatera Selatan,Prabumulih,20330.503593745423,813.2201437498169,1733.2790238078917,353.8617945892219,1.9707952858665647,44.11432975468353,-0.5286091697616179,-0.5139460651029727,-0.511572631366453,0.0601662903172291,-0.10483641986840375
Sumatera Utara,Asahan,137597.97036878343,5503.918814751337,12545.811432642358,2704.5611841105056,-158.60537923040528,32.740890885494714,0.25543278932429053,0.12209916830812022,0.0925212123587906,-0.7112772166690929,-0.9910324782444154
Sumatera Utara,Batu Bara,19215.368394903504,768.6147357961402,1398.0825965255972,318.3484250702491,0.3012215312225061,42.68295260174762,-0.536064884547569,-0.5336639333847024,-0.5206990249801938,0.052145288220654576,-0.21636652132414325
Sumatera Utara,Dairi,29121.758958146078,1164.8703583258432,3102.5316351029105,721.5607891104873,32.075378927394944,49.4853527660004,-0.4698314604080771,-0.4334000316836132,-0.41707960519542325,0.20479537773162837,0.313663162959648
Sumatera Utara,Deli Serdang,37454.45432557205,1498.178173022882,2837.5871214595622,632.7113963047408,30.539468357558217,46.91891135406958,-0.4141196506452229,-0.4489853440461069,-0.4399125422574471,0.1974165231787561,0.11369107980479505
Sumatera Utara,Gunungsitoli,1481.9463091558716,59.27785236623487,153.44023409842293,33.004729901812055,-0.45268519202054475,36.87970174730376,-0.6546292858753419,-0.6068797917969743,-0.594027996930184,0.0485233533459995,-0.6685444502799587
Sumatera Utara,Humbang Hasundutan,38083.28976550918,1523.3315906203673,3572.4808345143965,668.5741028110734,13.81584235179837,42.817933485608144,-0.40991530152922495,-0.40575535632644993,-0.4306963743729552,0.11707251987767055,-0.2058490754918753
Sumatera Utara,Karo,28071.21110864852,1122.8484443459408,2791.849067053032,705.6947541726582,22.989326476598954,45.76625067413686,-0.4768553487607918,-0.4516758766975514,-0.42115693387173014,0.16114396936784628,0.02387801948505018
Sumatera Utara,Kota Binjai,200.48583883484173,8.01943355339367,22.651555338910047,5.434692025085798,0.4275795705364565,59.86233575345125,-0.6631970396204541,-0.6145734118078752,-0.6011130756207408,0.05275234022745395,1.1222173326423444
Sumatera Utara,Kota Medan,317.16526372632273,12.68661054905291,42.99469114750397,10.799510173476323,0.027644940881598586,35.9720921164579,-0.6624169292676618,-0.6133767305796073,-0.5997343992869676,0.05083096568857456,-0.739263613292181
Sumatera Utara,Kota Tanjungbalai,923.057724483545,36.9223089793418,89.12324308639302,25.41822991010948,0.13517659679511246,42.40011197771604,-0.6583659752819432,-0.6106632269825301,-0.5959776115686353,0.0513475715798275,-0.23840490822262403
Sumatera Utara,Labuhanbatu,124100.06550909429,4964.002620363772,10383.9140385714,2232.1875305932167,-41.101186625518,35.7558435278207,0.16518675552833761,-0.005074048902233637,-0.028871602605060744,-0.14676105042100002,-0.756113279350423
Sumatera Utara,Labuhanbatu Selatan,163930.82965596838,6557.2331862387355,11288.560463240072,2274.9384844677534,-68.66398422886833,37.719548305214055,0.4314924173834929,0.048141610905894576,-0.017885260342790962,-0.2791788347500699,-0.6031052530572945
Sumatera Utara,Labuhanbatu Utara,111955.34181751752,4478.213672700701,7080.654679553225,1483.5752386367453,43.87591147996753,47.23636439987861,0.08398799497211674,-0.1993876741087981,-0.22125352898997613,0.26148774971076255,0.13842639874843907
Sumatera Utara,Langkat,130993.95578764638,5239.758231505855,9451.147616150314,1923.6389763796533,124.26708990613325,47.18947823652787,0.21127881659492687,-0.05994386241438589,-0.10816386894997045,0.6477047760078984,0.1347731208232934
Sumatera Utara,Mandailing Natal,173974.2884915648,6958.9715396625925,17224.658836618713,3891.591870262366,-93.0415220841733,31.346048925158165,0.498642270262688,0.3973315076558845,0.3975699706193364,-0.396293925774253,-1.099715829122256
Sumatera Utara,Nias,6712.546357802098,268.50185431208394,1193.8713806290696,214.71139396887645,15.087639748699322,58.87703798825727,-0.6196578652237585,-0.5456766206598818,-0.5473321592505228,0.12318251625164649,1.0454448625139783
Sumatera Utara,Nias Barat,2723.656605382175,108.94626421528699,336.9089421510036,69.17230446666159,-3.1206116933335064,32.03979705277465,-0.6463272989727166,-0.5960872787367046,-0.5847334826105335,0.035706043538023854,-1.0456603351533227
Sumatera Utara,Nias Selatan,22243.69268563236,889.7477074252944,2705.772256348097,495.54805756348725,25.718442045540385,57.824208800678534,-0.515817723293499,-0.45673932928071964,-0.47516142558457714,0.17425524500893963,0.9634104763528084
Sumatera Utara,Nias Utara,13329.12620713234,533.1650482852936,1180.9694009529037,232.55824576113744,1.479677071324352,39.49398501195881,-0.5754198820031514,-0.5464355772451019,-0.5427457908932412,0.05780684964109745,-0.4648446237576647
Sumatera Utara,Padang Lawas,129454.84418145053,5178.193767258022,16068.209242032906,3392.0848344325755,-70.16183368030201,34.442926818252595,0.2009884256437128,0.3293035726167716,0.269204290776423,-0.28637483526031027,-0.8584131753077698
Sumatera Utara,Padang Lawas Utara,96235.44053259505,3849.417621303802,8740.436698605688,1656.3092205716005,33.977816101400215,45.75967399659528,-0.021114149203229786,-0.10175130162891598,-0.17686353358939721,0.21393510726969292,0.023365577664982196
Sumatera Utara,Padangsidimpuan,1366.2978417040438,54.651913668161754,192.42566548837527,46.423606397097075,0.6601980147140682,42.308134764567725,-0.6554025033198712,-0.6045864809544751,-0.5905795506011271,0.05386989075390452,-0.2455715923442803
Sumatera Utara,Pakpak Barat,15473.798608372821,618.9519443349128,1060.030145642045,232.89210278169705,7.903672524703963,46.1907137508006,-0.561080754559631,-0.5535498067303156,-0.5426599947375509,0.0886691465936081,0.05695135023328893
Sumatera Utara,Pematangsiantar,887.9417768704693,35.51767107481877,132.3107965444608,30.273616421935195,0.06447317718875695,51.98656439284242,-0.6586007580151161,-0.6081227270810224,-0.5947298513855275,0.051007896692557564,0.508552669147299
Sumatera Utara,Samosir,15774.318139899873,630.9727255959949,2606.424396340982,700.4911203102539,-14.90012621894445,20.087257780595298,-0.5590715023030435,-0.4625834489020849,-0.4224941883055771,-0.020885353184487934,-1.9769787615691756
Sumatera Utara,Serdang Bedagai,56424.750297967345,2256.9900119186937,4530.137682934624,968.5889636265557,24.56224033017478,51.791567291438724,-0.28728559830597383,-0.3494213680756037,-0.3535971369065996,0.16870059589133432,0.4933588773094725
Sumatera Utara,Sibolga,69.28436804514229,2.7713747218056914,11.457767454548067,2.9235755435091315,0.16000585597225989,66.25975792096396,-0.6640742433413314,-0.6152318843246231,-0.6017583942072685,0.05146685684012962,1.6206919254038776
Sumatera Utara,Simalungun,117769.82090999026,4710.792836399611,8319.54106102171,1602.6075071928644,-1.1613016810206669,43.39627539731639,0.12286318946635635,-0.12651041021943257,-0.1906640538065733,0.045119002787584656,-0.1607858076056826
Sumatera Utara,Tapanuli Selatan,90369.3955328601,3614.775821314404,9985.043381520834,2070.234209801819,-35.523763737094654,33.44592087713993,-0.06033410969322055,-0.028537542057387143,-0.07049113273173802,-0.11996587557048023,-0.9360979235491363
Sumatera Utara,Tapanuli Tengah,59195.359657792644,2367.8143863117057,4751.8913857592015,941.44963945738,26.141931790238246,42.09140528078962,-0.26876150078703964,-0.33637674722826266,-0.3605715287520841,0.1762897835375017,-0.26245872880907767
Sumatera Utara,Tapanuli Utara,40149.73723791755,1605.989489516702,3533.833629062776,738.6757338507782,72.14813224809983,58.36881660965477,-0.39609918040738573,-0.4080287710902363,-0.4126813257729689,0.39731376004736674,1.0058452490918612
Sumatera Utara,Tebingtinggi,224.65697815068742,8.986279126027497,34.40887653651436,7.448881386894973,-0.055121024228193545,52.78637995117321,-0.6630354330986821,-0.6138817895474592,-0.6005954597150279,0.050433339661078574,0.5708727293659117
Sumatera Utara,Toba Samosir,28959.377591018347,1158.3751036407339,2458.7277716692424,560.9920789301017,30.780182604586066,53.502605421336156,-0.4709171307026875,-0.4712716757264144,-0.45834331154054947,0.19857296773516767,0.6266796137978828
